CMC,WSS-Agg,BURDEN,VT,SKAT-O,ACAT-V,LRT-q
0.831207737845815,0.483586648864,0.695789721323885,0.446553446553447,0.732070326009381,0.967779734865316,0.598401598401598
0.386313706637365,0.110905204689065,0.281279319347606,0.401598401598402,0.052753260268575,0.0922888004184204,0.396603396603397
0.308907377957762,0.225606889917525,0.280606613966897,0.310689310689311,0.302042823195102,0.392771271552568,0.224775224775225
0.767860879385539,0.901723864455247,0.868293253053561,0.155844155844156,0.0924006016846628,0.108387047701929,0.002997002997003
0.647491850687285,0.905320787417622,0.651261481867381,0.901098901098901,0.842338689631356,0.730683214288975,0.943056943056943
0.301213127601404,0.374066444330264,0.278664902346958,0.941058941058941,0.45083493939329,0.239306768050639,0.214785214785215
0.363383825191082,0.747813030012083,0.359715338989385,0.183816183816184,0.556866180450954,0.773167127365499,0.853146853146853
0.929678645686589,0.957574054981491,0.975453101646477,0.595404595404595,0.787769671280962,0.916853133263301,0.172827172827173
0.54924471831064,0.839116600099632,0.4592471610626,0.122877122877123,0.678667976490684,0.312398981224904,0.301698301698302
0.745597895379341,0.575553814348061,0.913435840478503,0.784215784215784,0.759636925957334,0.875798901672541,0.58041958041958
0.105033485075593,0.273112525760475,0.14494945262793,0.979020979020979,0.248214417047315,0.513604730878775,0.0999000999000999
0.364469937426035,0.385176669978817,0.14562045010918,0.794205794205794,2.70469768325343e-05,7.82724307590854e-09,0.000999000999000999
0.772225816436781,0.929169458694705,0.76244225034935,0.714285714285714,0.838510529917001,0.518469916628309,0.546453546453546
0.290236142133803,0.34809613265099,0.586365102892489,0.554445554445554,0.378100105215251,0.305027196937278,0.494505494505495
0.957029355126086,0.803465536943908,0.715761263238306,0.436563436563437,0.734215240775692,0.878410807414967,0.30969030969031
0.890443968525595,0.553965706551391,0.973549668006385,0.895104895104895,1,0.436065900413555,0.818181818181818
0.121451240346814,0.0228553436757204,0.0526943375802284,0.325674325674326,0.0635567482813411,0.285408763930146,0.201798201798202
0.806549906961941,0.838968020397833,0.776840496088638,0.221778221778222,0.255354665526503,0.73618591917447,0.101898101898102
0.636510091250473,0.114897785914083,0.246110622573043,0.566433566433566,0.203216494652956,0.415532264046381,0.104895104895105
2.74901996286443e-05,8.47190886910294e-08,0.000192505411110093,0.78021978021978,1.98942040570949e-10,7.18947124056513e-10,0.000999000999000999
0.790492958047454,0.384927499054063,0.503127978029366,1,0.123012771548986,0.0462244535434293,0.0759240759240759
0.79032973001557,0.757858744626979,0.805112197175281,0.332667332667333,0.622046869620123,0.339002691962847,0.578421578421578
0.0029857885674576,0.00033074828271387,0.00330351425810931,0.0549450549450549,5.26803045630686e-10,2.52078016238499e-08,0.000999000999000999
0.381922459343883,0.926580043383153,0.519972853138508,0.939060939060939,0.684630169834208,0.648847826378965,0.21978021978022
0.356234319829884,0.146955712315476,0.198223810538626,0.357642357642358,0.330974303913498,0.505380962669293,0.02997002997003
0.567562418587871,0.82358836809277,0.795999230633452,0.404595404595405,0.685541975555507,0.49579409653212,0.492507492507492
0.814820320508471,0.99256725887569,0.736296265070858,0.74025974025974,0.764066667882056,0.970240061787875,0.00699300699300699
0.35280458091791,0.444760102003434,0.208698465682291,0.133866133866134,0.352735529069304,0.509331367076354,0.603396603396603
0.590869932038162,0.308395267317371,0.576464730346057,0.0759240759240759,0.521518178576612,0.901362886592116,0.117882117882118
0.046142977982797,0.0154728853727773,0.0208372104397455,0.136863136863137,0.0323792410507445,0.107440755259119,0.107892107892108
0.537578707669211,0.884517505965545,0.624285361678429,0.951048951048951,0.764653489126792,0.725382214180491,0.036963036963037
0.410801487222433,0.366132090337145,0.237478041839446,0.484515484515485,0.391672520417593,0.934262408549448,0.220779220779221
0.392504192754869,0.572064986738418,0.339093272372931,0.296703296703297,0.530626438717825,0.753888054481937,0.561438561438561
0.918568871751457,0.583401670253469,0.830526293288101,0.576423576423576,0.0482610912368248,0.101707933599798,0.002997002997003
0.0139603427777762,0.0108647203735646,0.00676047768461584,0.959040959040959,0.000535140188334893,3.04006719797911e-08,0.000999000999000999
0.800466782883271,0.966481743277599,0.601456492650632,0.791208791208791,0.373873777028172,0.0941432809158025,0.145854145854146
0.400333186814955,0.833928713439597,0.5623196498898,0.779220779220779,0.47812865579072,0.536846158631812,0.466533466533467
0.586997739126156,0.936451140149767,0.44750803993554,0.03996003996004,0.667573286818368,0.393732011177485,0.113886113886114
0.596390479471548,0.743251741643694,0.354023012206866,0.015984015984016,0.469535957391759,0.0544595239094071,0.050949050949051
0.414014537392449,0.516139503997557,0.389573240528251,0.906093906093906,0.195915681460488,0.393955296308874,0.01998001998002
5.68921505774304e-05,4.61721715325978e-09,5.66750092492851e-05,0.683316683316683,1.82871170519124e-11,1.71924696701353e-11,0.000999000999000999
0.534168450312156,0.803549192339533,0.550769560745637,0.502497502497502,0.478716654348789,0.94562298465559,0.00899100899100899
5.71621175044308e-10,1.34039343138438e-13,4.3189203516216e-10,0.00899100899100899,4.99039679925838e-16,3.63042929052426e-14,0.000999000999000999
0.846720599710993,0.867107159309978,0.97365802683855,0.557442557442557,0.692611807446397,0.613160306706389,0.03996003996004
0.77867964964286,0.619862865419289,0.646266996038298,0.504495504495505,0.826305538729423,0.484217195657799,0.195804195804196
0.725341545168117,0.675936773292855,0.957233284088969,0.836163836163836,0.908889941791616,0.835350378102899,0.500499500499501
0.791496473689918,0.586299876080623,0.947895517130486,0.165834165834166,1,0.544838424083326,0.856143856143856
0.833600962723066,0.714657406933613,0.695337161285649,0.398601398601399,0.435392284914056,0.622438032746017,0.0589410589410589
0.0102091991004871,0.0322859940257911,0.00661035955939994,0.994005994005994,0.0122748125627242,0.0703335414531425,0.202797202797203
0.722689379337641,0.27715868728094,0.738619184743901,0.011988011988012,0.0225960699775826,0.0286103343842168,0.021978021978022
0.168988259783687,0.582142600172249,0.121714242360059,0.035964035964036,0.212112516341874,0.139837442494027,0.0559440559440559
2.77441595406369e-07,1.61445932348168e-11,6.87789750814733e-07,0.636363636363636,3.56548229500942e-12,5.42875744358184e-11,0.000999000999000999
0.00485193743592768,3.29059614795016e-06,0.00617985385221561,0.411588411588412,1.80543158201374e-09,9.606900608361e-09,0.000999000999000999
0.00509642980615005,0.0369777124202117,0.00208640343388586,0.001998001998002,0.00387534421975999,0.0341571244553753,0.035964035964036
0.48792536428788,0.821419876367933,0.58309680218761,0.745254745254745,0.447315002875363,0.563496462204905,0.00699300699300699
0.145110197900385,0.173334015240142,0.0534032431294956,0.0629370629370629,0.0905517482232795,0.1963986182504,0.003996003996004
0.0247007259976499,0.000139928342376073,0.0285276846065515,0.79020979020979,2.01024641377501e-10,5.11741760078621e-10,0.000999000999000999
0.418585051275241,0.0791972690440622,0.291017935388554,0.669330669330669,0.119940586878776,0.309298006524355,0.0689310689310689
0.0025410954877805,0.00354771664445756,0.00304025062410027,0.030969030969031,0.00376971742629073,0.0171837161378474,0.117882117882118
0.176552565402348,0.440129424527883,0.199248734210218,0.707292707292707,0.336690323052761,0.986876602039948,0.002997002997003
0.551449779961266,0.467708476356393,0.33537628730262,0.903096903096903,0.534185484802108,0.861838696073425,0.111888111888112
0.40297039078663,0.68515411076603,0.214405901677703,0.0879120879120879,0.358861477931452,0.300179785657542,0.578421578421578
0.722934188769508,0.911960394647686,0.82078680882445,0.25974025974026,1,0.937517099267781,0.198801198801199
0.298670100149894,0.706274920522243,0.228111874719765,0.913086913086913,0.374124991296712,0.226857811586046,0.16983016983017
0.0171041677008526,0.126266215232389,0.0146439563043085,0.011988011988012,0.0275093335216032,0.0510722687862775,0.000999000999000999
0.0828731408778588,0.0609324176807607,0.177603052085339,0.719280719280719,0.0343909490189958,0.0520074862510884,0.027972027972028
0.11742644978579,0.208956437812784,0.127574332847228,0.602397602397602,0.215066332647779,0.522348838801381,0.03996003996004
0.0553016528796157,0.00069913105526202,0.162093187466656,0.808191808191808,1.29546144667092e-06,1.67785601690174e-06,0.001998001998002
0.262573604213304,0.3994755787818,0.312273565472158,0.305694305694306,0.488515025488617,0.896754413985348,0.027972027972028
0.470285031613826,0.417008861475053,0.475737487102069,0.480519480519481,0.692976279782848,0.657333904796215,0.341658341658342
0.455689139770539,0.417005166191991,0.478043864235754,0.368631368631369,0.416170756436363,0.975616963940178,0.017982017982018
0.325000709514689,0.343793149247266,0.411248232297099,0.04995004995005,0.496005358432175,0.725100786348417,0.031968031968032
0.595482976336815,0.406742306690594,0.583355502576151,0.677322677322677,0.355560500972299,0.409249520936522,0.197802197802198
