CMC,WSS-Agg,BURDEN,VT,SKAT-O,ACAT-V,LRT-q
0.685398797896362,0.336966042503009,0.652827046428181,0.247775222477752,0.432422379259479,0.0658248868878546,0.595840415958404
0.159295767771674,0.132929927026284,0.635989599930233,0.0964903509649035,0.00757808165896001,0.0313862284616384,0.0571942805719428
0.880764448125074,0.284193075336734,0.653023899463381,0.847615238476152,0.805120131571609,0.559335088422547,0.837116288371163
0.0368551072042095,0.21375909014223,0.0455485828871965,0.0480951904809519,0.0812933291673223,0.142150945558845,0.151484851514849
0.0603895174249066,0.240763947341599,0.0999650671132312,0.0525947405259474,0.164434409377243,0.0597528504598296,0.311568843115688
0.0108659059952114,0.00931934339898792,0.00939517814299929,0.903909609039096,0.0177320026988621,0.10125031733225,0.777322267773223
0.0932960965244122,0.290738357346365,0.126711108425391,0.981701829817018,0.21723451682762,0.179429296697475,0.102389761023898
0.95456675289504,0.836690514448215,0.67981018175291,0.959004099590041,0.868016721099118,0.617860242932347,0.618538146185381
0.332937746455306,0.62552224315857,0.41523826328663,0.274772522747725,0.627638751508686,0.890546412160182,0.723527647235277
0.468163723977701,0.470456896934476,0.801108340827341,0.726927307269273,0.536836814903487,0.406301743259064,0.532946705329467
0.615209355384744,0.619304982244705,0.566902516704277,0.299070092990701,0.785914846360146,0.681143434338726,0.821917808219178
0.241408084509236,0.495788399321542,0.182307626256979,0.984001599840016,0.305125222296423,0.592886916408011,0.361563843615638
0.348174944485191,0.198167412944102,0.534650399791846,0.758324167583242,0.256186167915566,0.590696708994904,0.225977402259774
0.397443674757997,0.517333368388012,0.341194174421306,0.833616638336166,0.541515625568451,0.754187321089016,0.077992200779922
0.76070032305437,0.776371526171563,0.408857864162731,0.223877612238776,0.616210876922754,0.689957032796315,0.257374262573743
0.576288040673622,0.742562074544622,0.671437154271108,0.566443355664434,0.865988515176909,0.999207504291593,0.63023697630237
0.170437613272295,0.6166607326789,0.244723366373036,0.0183981601839816,0.39738229372586,0.279942750426893,0.334366563343666
0.159556561454847,0.156531146083865,0.120919899291017,0.251874812518748,0.208900190330135,0.349546302255748,0.627037296270373
0.364667656812903,0.384394236246058,0.450005565761222,0.592040795920408,0.459778526065009,0.528053889532378,0.135386461353865
0.857290493355373,0.963875100584004,0.780984460113251,0.585241475852415,0.733765997406859,0.46151020996428,0.222377762223778
0.938864218776612,0.692969529400162,0.722269522481326,0.489451054894511,0.893669678017853,0.833681634348128,0.464553544645535
0.0488832012122863,0.119130498012286,0.0848207848538847,0.0526947305269473,0.149659004010294,0.256425519841288,0.145585441455854
0.195666769267521,0.170931136203101,0.145491078776604,0.0585941405859414,0.0451070183703582,0.0182384323363018,0.448555144485551
0.671908073766434,0.617225736994181,0.916071317574772,0.0655934406559344,0.298943077955998,0.338218773825141,0.464353564643536
0.265332012150455,0.45350127185722,0.2573893757139,0.198980101989801,0.187372278048888,0.0110829971113766,0.24997500249975
0.358866561119923,0.0710333761493822,0.277700305432946,0.367863213678632,0.271060527880276,0.148196650288508,0.480851914808519
0.191667566545056,0.141443440551181,0.0942600614407599,0.165283471652835,0.163783439241595,0.460782029091711,0.356364363563644
0.489945057242797,0.501938822362753,0.870203490339256,0.314168583141686,0.44041960563058,0.974276734183232,0.121487851214879
0.233660294725607,0.10147113069323,0.0985562090342185,0.499250074992501,0.170959537270333,0.37246367053516,0.897110288971103
0.929178392359834,0.501234819337076,0.900398762105128,0.0861913808619138,0.69611282146356,0.415583633477315,0.741225877412259
0.0366783936153704,0.0959947426341016,0.0245013497611007,0.996400359964004,0.0434995841951585,0.0713100143424984,0.0473952604739526
0.224452391730275,0.340781027867234,0.209843267895546,0.878112188781122,0.324496786286535,0.112461981256591,0.162383761623838
0.965860701813993,0.880965565623825,0.670441707295762,0.268873112688731,0.859668767885845,0.518699991153609,0.32006799320068
0.877908332701504,0.305870921412296,0.714448356954019,0.74012598740126,0.338292645454412,0.49431892214124,0.418258174182582
0.457530610644243,0.723557292143204,0.60884031637218,0.45995400459954,0.81708646316246,0.513559908205399,0.843015698430157
0.187977567229917,0.0949654801807615,0.0903194196380199,0.918508149185082,0.160047541956175,0.290542706261665,0.23037696230377
0.333459817760969,0.581195485409046,0.483944462650934,0.791720827917208,0.69908260526294,0.711737811122398,0.786921307869213
0.857002301517304,0.678603410295868,0.77688638069045,0.541945805419458,0.757863520029541,0.671912367259196,0.0951904809519048
0.513363767372,0.700194145289277,0.78963402117191,0.0796920307969203,0.501725594942194,0.401633919306692,0.125887411258874
0.856812026724779,0.673037152408508,0.330431932274775,0.168983101689831,0.521371117255906,0.696107625799939,0.170582941705829
