CMC,WSS-Agg,BURDEN,VT,SKAT-O,ACAT-V,LRT-q
0.463846357517242,0.783993995982637,0.583300250937858,0.416858314168583,0.789536756820656,0.813436354508287,0.688131186881312
0.047720916064705,0.236843631385852,0.0703303256450942,0.0582941705829417,0.121385770184456,0.213983302433751,0.429057094290571
0.19176029066855,0.139556336823298,0.180190154046205,0.9004099590041,0.242561381519458,0.218679345620505,0.508249175082492
0.858789950179719,0.584708248358393,0.901664352128834,0.938006199380062,0.724375059843482,0.236093125885273,0.880611938806119
0.838111391098593,0.529059208582318,0.624162759553767,0.0367963203679632,0.378646586941877,0.116561497168055,0.685931406859314
0.712177922198413,0.690780318160365,0.815979398056792,0.70962903709629,0.92290570232949,0.609728678368709,0.953904609539046
0.719735368947632,0.845845608859365,0.797986790598816,0.525247475252475,0.648923869525056,0.777143747737679,0.0340965903409659
0.715177688025497,0.466515081797446,0.728970908057908,0.621237876212379,0.632130823207143,0.280165567959305,0.716228377162284
0.217664210275847,0.207473558043643,0.135145965003774,0.90960903909609,0.116362683766709,0.0475342274468782,0.104889511048895
0.850302641896858,0.772031826915107,0.805424599126475,0.0490950904909509,0.547598182985811,0.212487332937463,0.381661833816618
0.421483282042085,0.414054278400168,0.30449765463329,0.755024497550245,0.492328620208514,0.398447689828318,0.0786921307869213
0.353179243260666,0.740413541621969,0.352091426077897,0.167983201679832,0.559062296087411,0.539404278824159,0.672432756724328
0.758119249437575,0.460777738124691,0.775267800794201,0.825417458254175,0.830154748487571,0.290838397020419,0.722527747225277
0.916517642446002,0.594274247512918,0.896778935581422,0.360563943605639,0.451205736599655,0.224762028542363,0.652534746525347
0.0862876508917458,0.0581319280538482,0.0740282944019705,0.16988301169883,0.131938254422743,0.209484920872426,0.96990300969903
0.268045712396528,0.414800003888734,0.215613504212785,0.967603239676032,0.364940681790119,0.406095931620535,0.483851614838516
0.680776048403898,0.792681160606796,0.464294987267437,0.921807819218078,0.685221535253565,0.338308128688037,0.536446355364464
0.974432281803113,0.0929281101383713,0.825364458287037,0.981901809819018,0.0130596456184742,0.0207045467692988,0.0385961403859614
0.789884966552888,0.376184318136885,0.706360557629403,0.548145185481452,0.523303445397765,0.394571313962218,0.913008699130087
0.483963222604846,0.337026879407571,0.567058213249044,0.237376262373763,0.779395776206681,0.511152126820762,0.937106289371063
0.98333420313152,0.681946272285921,0.931636583808572,0.361463853614639,0.658263484327867,0.416124548357722,0.758024197580242
0.222999352293476,0.463043331304743,0.153578945280464,0.916508349165084,0.260775618677608,0.0972372565941033,0.548345165483452
0.354170621018021,0.412912742297316,0.317965122053773,0.127187281271873,0.497582147624218,0.619776141584588,0.325267473252675
0.546854519339964,0.838680056256082,0.667771194739658,0.48985101489851,0.864776627872902,0.609862476338051,0.553644635536446
0.350094078584115,0.488814014626577,0.331224744452473,0.955104489551045,0.510773583029971,0.666774633214549,0.3004699530047
0.794837447009377,0.623756668578335,0.918163581097652,0.886411358864114,0.495585593603989,0.17219578439799,0.374062593740626
0.646439156658375,0.536700564573969,0.802504791246076,0.410858914108589,0.864331731722662,0.694153894810289,0.501549845015498
0.756648008155173,0.729925124561904,0.756212241598582,0.538746125387461,0.778532687856016,0.635501448085134,0.850714928507149
0.877829563252807,0.634170544745176,0.762867479088842,0.942405759424058,0.727392799142968,0.448894308122851,0.162783721627837
0.456192654726113,0.431950675708832,0.437740862694806,0.830716928307169,0.531159524649177,0.485671878895846,0.294770522947705
0.231690326310912,0.10306680754555,0.0945443796672469,0.961003899610039,0.164540569762735,0.36033113523224,0.302069793020698
0.35442130763626,0.116074838142019,0.191833807485172,0.478752124787521,0.30822467417795,0.583727931478374,0.282971702829717
0.398384791069193,0.29378127322745,0.449875613115987,0.451054894510549,0.664905738374913,0.546198582356057,0.98980101989801
0.947387289706379,0.951106575557947,0.645118302258835,0.568943105689431,0.698239311229492,0.33723205733698,0.775722427757224
0.486736283986363,0.40625689163061,0.503326362489051,0.307669233076692,0.553177674242123,0.91516259997786,0.559344065593441
0.123269530886891,0.277188032481543,0.27320937672446,0.373562643735626,0.445447664702253,0.46229413873458,0.542845715428457
0.89442735399016,0.554866314230406,0.973524598841788,0.416058394160584,0.750370428629443,0.848207322143242,0.795420457954205
0.892250055900307,0.937535463712944,0.498584177837237,0.574742525747425,0.420763345422019,0.0538831081427084,0.250674932506749
0.398616214035088,0.490166495967217,0.337403545688086,0.827417258274173,0.526637840302474,0.793994325652797,0.991500849915009
0.0378488803820281,0.00169431332482998,0.0278801707251736,0.695030496950305,0.000722981742084294,0.00080893990300579,0.28027197280272
0.220340968128621,0.680486148585254,0.311650916420461,0.0934906509349065,0.434858069100497,0.213134959751344,0.0737926207379262
0.764280392240255,0.654828533741209,0.738593765973977,0.505149485051495,0.904854842561609,0.867241977246199,0.801119888011199
0.0440149754058773,0.17179974836355,0.0187338220590642,0.016998300169983,0.0333475969554969,0.0508291137635859,0.731226877312269
0.276841439980711,0.401298020391553,0.124393081949699,0.591340865913409,0.21639126358513,0.173415668114809,0.306069393060694
0.393834090595936,0.90565046767403,0.602937620750486,0.913208679132087,0.802028110438242,0.7525685961444,0.721527847215279
0.087335074342194,0.0486718359898899,0.0856225968142263,0.685031496850315,0.135987524803465,0.461668145244756,0.341465853414659
0.534679019867196,0.21532955362454,0.3252501792279,0.443655634436556,0.513300637954835,0.483423368778649,0.829117088291171
0.536662229940077,0.224754478520042,0.443098755805047,0.142985701429857,0.449758726675378,0.250316135766325,0.0451954804519548
0.241685136583093,0.959739682902738,0.423926199094293,0.0346965303469653,0.638083781406931,0.245866396814538,0.809419058094191
0.607714711541735,0.897254497861617,0.574617506871893,0.877212278772123,0.787876045356154,0.548042001977267,0.0822917708229177
