CMC,WSS-Agg,BURDEN,VT,SKAT-O,ACAT-V,LRT-q
0.912613368395745,0.942082179787528,0.742211583752413,0.365663433656634,0.906703762810376,0.604664656355124,0.83021697830217
0.785531083538023,0.60806208026874,0.808881808540698,0.523247675232477,1,0.939016276811267,0.683731626837316
0.87655916131331,0.458103613230142,0.935287729982979,0.16978302169783,0.449845351845746,0.255831511055614,0.933506649335066
0.38399063348756,0.291900728397904,0.340251313094976,0.850814918508149,0.53404531027437,0.515438827421394,0.706029397060294
0.967686354320213,0.70641670027862,0.666198686456194,0.526547345265473,0.505246845746592,0.777265367232899,0.256974302569743
0.79753664760995,0.395267888608725,0.924630771750654,0.928307169283072,0.414600268769796,0.216887127466624,0.627437256274373
0.420018103435995,0.423146424722997,0.306768862685166,0.909009099090091,0.365912956112758,0.466923022848948,0.0093990600939906
0.298740426043749,0.169526377816622,0.201240734577562,0.551344865513449,0.285839014028265,0.612416696269947,0.168783121687831
0.473520202053593,0.484697841883782,0.422087561329948,0.290670932906709,0.639942622337186,0.823869270282485,0.838716128387161
0.0161250380375365,0.053502191100401,0.0937222599563944,0.781021897810219,0.0801774456692756,0.282449475976341,0.306869313068693
0.20528517365887,0.501257888620655,0.200964648065941,0.0043995600439956,0.332319921711749,0.408338288332664,0.225377462253775
0.643290939191903,0.986485019400129,0.32551576390076,0.0136986301369863,0.515998245345582,0.974219117342811,0.0388961103889611
0.307525699135012,0.131360959566569,0.0861911320269738,0.25997400259974,0.131504078838858,0.0332144465643724,0.0791920807919208
0.508809273379236,0.261903348937735,0.589061949255222,0.394260573942606,0.349985623435502,0.174036301373443,0.785321467853215
0.482325494842759,0.524755142365521,0.370253886168345,0.283471652834717,0.577245340615361,0.401877321827339,0.552844715528447
0.704881645248505,0.750289890927192,0.63953619201411,0.466253374662534,0.843404678769047,0.655729670384413,0.906509349065094
0.425420939871412,0.23197528681314,0.339833617548649,0.476952304769523,0.347820725142784,0.942315323035926,0.102889711028897
0.155527227670593,0.453481589933915,0.443554225771829,0.293670632936706,0.660356799009848,0.904770310010601,0.661833816618338
0.700207674546018,0.229065637731617,0.56201240469165,0.244475552444756,0.651171269188759,0.457574493905027,0.559244075592441
0.918352296861232,0.977416059360464,0.941986160040997,0.795520447955204,1,0.948310226171364,0.878412158784122
0.374812604290963,0.716987574255791,0.663906187111331,0.0394960503949605,0.689376123040454,0.281559214937694,0.605439456054395
0.994770001294624,0.484873877103371,0.81821143638324,0.971702829717028,0.510595846352876,0.370833800164468,0.656134386561344
